name,busname,stat,Minoperatingcapacity(MW),capacity(kW),battery(kWh),chargingrate(MW/hr),dischargingrate(MW/hr),ChargingEfficiency(%),DischargingEfficiency(%),dischargingcost(gbp/MWh),chargingcost(gbp/MWh)
2016008601,1,1,0,7.4,40,250,0,0.88,0,0,150
2012005425,1,1,0,7.4,24,250,0,0.88,0,0,150
2016006404,1,1,0,7.4,30,250,0,0.88,0,0,150
2012001840,1,1,0,7.4,24,250,0,0.88,0,0,150
2013000412,1,1,0,7.4,24,250,0,0.88,0,0,150
2012002506,1,1,0,7.4,75,250,0,0.88,0,0,150
2014001527,1,1,0,7.4,30,250,0,0.88,0,0,150
2015008934,1,1,0,7.4,40,250,0,0.88,0,0,150
2015004549,1,1,0,7.4,24,250,0,0.88,0,0,150
2012007341,1,1,0,7.4,30,250,0,0.88,0,0,150
2015007563,1,1,0,7.4,75,250,0,0.88,0,0,150
2012000156,1,1,0,7.4,60,250,0,0.88,0,0,150
2013005453,1,1,0,7.4,30,250,0,0.88,0,0,150
2015003288,1,1,0,7.4,24,250,0,0.88,0,0,150
2012008289,1,1,0,7.4,24,250,0,0.88,0,0,150
2013007090,1,1,0,7.4,60,250,0,0.88,0,0,150
2015009291,1,1,0,7.4,30,250,0,0.88,0,0,150
2015009275,1,1,0,7.4,30,250,0,0.88,0,0,150
2015000386,1,1,0,7.4,40,250,0,0.88,0,0,150
2012009188,1,1,0,7.4,30,250,0,0.88,0,0,150
2012008382,1,1,0,7.4,24,250,0,0.88,0,0,150
2013005645,1,1,0,7.4,30,250,0,0.88,0,0,150
2014006630,1,1,0,7.4,75,250,0,0.88,0,0,150
2014006786,1,1,0,7.4,60,250,0,0.88,0,0,150
2016003221,1,1,0,7.4,24,250,0,0.88,0,0,150
2014006644,1,1,0,7.4,75,250,0,0.88,0,0,150
2012001720,1,1,0,7.4,30,250,0,0.88,0,0,150
2015004796,1,1,0,7.4,30,250,0,0.88,0,0,150
2015006262,1,1,0,7.4,60,250,0,0.88,0,0,150
2015005872,1,1,0,7.4,30,250,0,0.88,0,0,150
2013004134,1,1,0,7.4,60,250,0,0.88,0,0,150
2012004589,1,1,0,7.4,30,250,0,0.88,0,0,150
2012003581,1,1,0,7.4,24,250,0,0.88,0,0,150
2016003933,1,1,0,7.4,40,250,0,0.88,0,0,150
2014004816,1,1,0,7.4,60,250,0,0.88,0,0,150
2012003686,1,1,0,7.4,75,250,0,0.88,0,0,150
2016004115,1,1,0,7.4,24,250,0,0.88,0,0,150
2015000656,1,1,0,7.4,75,250,0,0.88,0,0,150
2015002192,1,1,0,7.4,30,250,0,0.88,0,0,150
2013000384,1,1,0,7.4,40,250,0,0.88,0,0,150
2013006479,1,1,0,7.4,24,250,0,0.88,0,0,150
2016001816,1,1,0,7.4,30,250,0,0.88,0,0,150
2012007122,1,1,0,7.4,75,250,0,0.88,0,0,150
2013004716,1,1,0,7.4,24,250,0,0.88,0,0,150
2014005827,1,1,0,7.4,60,250,0,0.88,0,0,150
2013007974,1,1,0,7.4,24,250,0,0.88,0,0,150
2012003068,1,1,0,7.4,40,250,0,0.88,0,0,150
2016006893,1,1,0,7.4,40,250,0,0.88,0,0,150
2013007424,1,1,0,7.4,60,250,0,0.88,0,0,150
2014008672,1,1,0,7.4,60,250,0,0.88,0,0,150
2014008827,1,1,0,7.4,75,250,0,0.88,0,0,150
2014003926,1,1,0,7.4,24,250,0,0.88,0,0,150
2014007054,1,1,0,7.4,30,250,0,0.88,0,0,150
2014006832,1,1,0,7.4,24,250,0,0.88,0,0,150
2014003188,1,1,0,7.4,40,250,0,0.88,0,0,150
2014008687,1,1,0,7.4,40,250,0,0.88,0,0,150
2013006636,1,1,0,7.4,24,250,0,0.88,0,0,150
2014006358,1,1,0,7.4,30,250,0,0.88,0,0,150
2016004614,1,1,0,7.4,24,250,0,0.88,0,0,150
2013001173,1,1,0,7.4,75,250,0,0.88,0,0,150
2016001272,1,1,0,7.4,60,250,0,0.88,0,0,150
2012004219,1,1,0,7.4,40,250,0,0.88,0,0,150
2012001237,1,1,0,7.4,60,250,0,0.88,0,0,150
2012001470,1,1,0,7.4,60,250,0,0.88,0,0,150
2015008631,1,1,0,7.4,75,250,0,0.88,0,0,150
2016007584,1,1,0,7.4,40,250,0,0.88,0,0,150
2015000353,1,1,0,7.4,40,250,0,0.88,0,0,150
2014006543,1,1,0,7.4,30,250,0,0.88,0,0,150
2015002454,1,1,0,7.4,75,250,0,0.88,0,0,150
2015006365,1,1,0,7.4,60,250,0,0.88,0,0,150
2015004748,1,1,0,7.4,40,250,0,0.88,0,0,150
2016007407,1,1,0,7.4,30,250,0,0.88,0,0,150
2016006759,1,1,0,7.4,40,250,0,0.88,0,0,150
2013005796,1,1,0,7.4,24,250,0,0.88,0,0,150
2013002857,1,1,0,7.4,60,250,0,0.88,0,0,150
2014004473,1,1,0,7.4,30,250,0,0.88,0,0,150
2016003605,1,1,0,7.4,24,250,0,0.88,0,0,150
2014004472,1,1,0,7.4,30,250,0,0.88,0,0,150
2015008392,1,1,0,7.4,24,250,0,0.88,0,0,150
2014004632,1,1,0,7.4,24,250,0,0.88,0,0,150
2012000681,1,1,0,7.4,40,250,0,0.88,0,0,150
2012007555,1,1,0,7.4,40,250,0,0.88,0,0,150
2016006839,1,1,0,7.4,40,250,0,0.88,0,0,150
2012005411,1,1,0,7.4,40,250,0,0.88,0,0,150
2014008031,1,1,0,7.4,24,250,0,0.88,0,0,150
2014001659,1,1,0,7.4,40,250,0,0.88,0,0,150
2014001247,1,1,0,7.4,40,250,0,0.88,0,0,150
2013005382,1,1,0,7.4,24,250,0,0.88,0,0,150
2015002445,1,1,0,7.4,30,250,0,0.88,0,0,150
2015001026,1,1,0,7.4,24,250,0,0.88,0,0,150
2014001657,1,1,0,7.4,40,250,0,0.88,0,0,150
2012005420,1,1,0,7.4,24,250,0,0.88,0,0,150
2015007857,1,1,0,7.4,30,250,0,0.88,0,0,150
2015003135,1,1,0,7.4,30,250,0,0.88,0,0,150
2012004578,1,1,0,7.4,30,250,0,0.88,0,0,150
2013006321,1,1,0,7.4,24,250,0,0.88,0,0,150
2016002359,1,1,0,7.4,40,250,0,0.88,0,0,150
2012008097,1,1,0,7.4,24,250,0,0.88,0,0,150
2012004559,1,1,0,7.4,40,250,0,0.88,0,0,150
2016007886,1,1,0,7.4,75,250,0,0.88,0,0,150
2013009162,1,1,0,7.4,40,250,0,0.88,0,0,150
2015008051,1,1,0,7.4,75,250,0,0.88,0,0,150
2016007808,1,1,0,7.4,24,250,0,0.88,0,0,150
2013005587,1,1,0,7.4,30,250,0,0.88,0,0,150
2016008383,1,1,0,7.4,30,250,0,0.88,0,0,150
2012004613,1,1,0,7.4,30,250,0,0.88,0,0,150
2016001078,1,1,0,7.4,24,250,0,0.88,0,0,150
2014007830,1,1,0,7.4,24,250,0,0.88,0,0,150
2016003420,1,1,0,7.4,30,250,0,0.88,0,0,150
2013006477,1,1,0,7.4,60,250,0,0.88,0,0,150
2016006519,1,1,0,7.4,40,250,0,0.88,0,0,150
2013002180,1,1,0,7.4,75,250,0,0.88,0,0,150
2013007747,1,1,0,7.4,75,250,0,0.88,0,0,150
2013009250,1,1,0,7.4,75,250,0,0.88,0,0,150
2013005949,1,1,0,7.4,30,250,0,0.88,0,0,150
2016000499,1,1,0,7.4,75,250,0,0.88,0,0,150
2013004589,1,1,0,7.4,24,250,0,0.88,0,0,150
2015001314,1,1,0,7.4,24,250,0,0.88,0,0,150
2016002992,1,1,0,7.4,40,250,0,0.88,0,0,150
2016003250,1,1,0,7.4,75,250,0,0.88,0,0,150
2015008765,1,1,0,7.4,24,250,0,0.88,0,0,150
2014000834,1,1,0,7.4,60,250,0,0.88,0,0,150
2013001180,1,1,0,7.4,60,250,0,0.88,0,0,150
2013001182,1,1,0,7.4,30,250,0,0.88,0,0,150
2013004722,1,1,0,7.4,40,250,0,0.88,0,0,150
2014006361,1,1,0,7.4,24,250,0,0.88,0,0,150
2013008224,1,1,0,7.4,24,250,0,0.88,0,0,150
2014008414,1,1,0,7.4,30,250,0,0.88,0,0,150
2013000693,1,1,0,7.4,24,250,0,0.88,0,0,150
2016006343,1,1,0,7.4,30,250,0,0.88,0,0,150
2016006599,1,1,0,7.4,30,250,0,0.88,0,0,150
2013008779,1,1,0,7.4,75,250,0,0.88,0,0,150
2015000840,1,1,0,7.4,40,250,0,0.88,0,0,150
2015000507,1,1,0,7.4,40,250,0,0.88,0,0,150
2013006847,1,1,0,7.4,24,250,0,0.88,0,0,150
2014005177,1,1,0,7.4,30,250,0,0.88,0,0,150
2014007072,1,1,0,7.4,30,250,0,0.88,0,0,150
2013003568,1,1,0,7.4,75,250,0,0.88,0,0,150
2014002702,1,1,0,7.4,60,250,0,0.88,0,0,150
2014000306,1,1,0,7.4,24,250,0,0.88,0,0,150
2013007225,1,1,0,7.4,75,250,0,0.88,0,0,150
2015000142,1,1,0,7.4,24,250,0,0.88,0,0,150
2014003686,1,1,0,7.4,24,250,0,0.88,0,0,150
2016007356,1,1,0,7.4,75,250,0,0.88,0,0,150
2012008954,1,1,0,7.4,30,250,0,0.88,0,0,150
2012008943,1,1,0,7.4,60,250,0,0.88,0,0,150
2015006519,1,1,0,7.4,75,250,0,0.88,0,0,150
2012002135,1,1,0,7.4,30,250,0,0.88,0,0,150
2012003237,1,1,0,7.4,24,250,0,0.88,0,0,150
2016004988,1,1,0,7.4,60,250,0,0.88,0,0,150
2014004383,1,1,0,7.4,30,250,0,0.88,0,0,150
2016007566,1,1,0,7.4,30,250,0,0.88,0,0,150
2012000958,1,1,0,7.4,60,250,0,0.88,0,0,150
2012003247,1,1,0,7.4,24,250,0,0.88,0,0,150
2015000332,1,1,0,7.4,24,250,0,0.88,0,0,150
2012003898,1,1,0,7.4,75,250,0,0.88,0,0,150
2016005134,1,1,0,7.4,75,250,0,0.88,0,0,150
2013001701,1,1,0,7.4,24,250,0,0.88,0,0,150
2015000230,1,1,0,7.4,30,250,0,0.88,0,0,150
2016001792,1,1,0,7.4,75,250,0,0.88,0,0,150
2015005903,1,1,0,7.4,40,250,0,0.88,0,0,150
2012009250,1,1,0,7.4,24,250,0,0.88,0,0,150
2012000522,1,1,0,7.4,60,250,0,0.88,0,0,150
2015004479,1,1,0,7.4,24,250,0,0.88,0,0,150
2014004223,1,1,0,7.4,30,250,0,0.88,0,0,150
2016007159,1,1,0,7.4,24,250,0,0.88,0,0,150
2014007550,1,1,0,7.4,60,250,0,0.88,0,0,150
2014004216,1,1,0,7.4,30,250,0,0.88,0,0,150
2012002543,1,1,0,7.4,24,250,0,0.88,0,0,150
2013008374,1,1,0,7.4,30,250,0,0.88,0,0,150
2016007163,1,1,0,7.4,60,250,0,0.88,0,0,150
2015000613,1,1,0,7.4,75,250,0,0.88,0,0,150
2014002096,1,1,0,7.4,60,250,0,0.88,0,0,150
2012002197,1,1,0,7.4,24,250,0,0.88,0,0,150
2014007498,1,1,0,7.4,24,250,0,0.88,0,0,150
2014004613,1,1,0,7.4,30,250,0,0.88,0,0,150
2012004404,1,1,0,7.4,30,250,0,0.88,0,0,150
2015000808,1,1,0,7.4,40,250,0,0.88,0,0,150
2015007472,1,1,0,7.4,75,250,0,0.88,0,0,150
2013007972,1,1,0,7.4,60,250,0,0.88,0,0,150
2013006003,1,1,0,7.4,24,250,0,0.88,0,0,150
2014007571,1,1,0,7.4,24,250,0,0.88,0,0,150
2014006575,1,1,0,7.4,24,250,0,0.88,0,0,150
2012010202,1,1,0,7.4,24,250,0,0.88,0,0,150
2016005333,1,1,0,7.4,40,250,0,0.88,0,0,150
2014007308,1,1,0,7.4,24,250,0,0.88,0,0,150
2016004272,1,1,0,7.4,60,250,0,0.88,0,0,150
2014002200,1,1,0,7.4,40,250,0,0.88,0,0,150
2015006810,1,1,0,7.4,30,250,0,0.88,0,0,150
2012008757,1,1,0,7.4,24,250,0,0.88,0,0,150
2015004314,1,1,0,7.4,24,250,0,0.88,0,0,150
2015004317,1,1,0,7.4,30,250,0,0.88,0,0,150
2013007310,1,1,0,7.4,60,250,0,0.88,0,0,150
2016001323,1,1,0,7.4,24,250,0,0.88,0,0,150
2015003996,1,1,0,7.4,60,250,0,0.88,0,0,150
2012010255,1,1,0,7.4,30,250,0,0.88,0,0,150
2016003216,1,1,0,7.4,60,250,0,0.88,0,0,150
2016005856,1,1,0,7.4,60,250,0,0.88,0,0,150
2016000752,1,1,0,7.4,24,250,0,0.88,0,0,150
2012001406,1,1,0,7.4,60,250,0,0.88,0,0,150
2012006506,1,1,0,7.4,24,250,0,0.88,0,0,150
2016001117,1,1,0,7.4,30,250,0,0.88,0,0,150
2014003475,1,1,0,7.4,60,250,0,0.88,0,0,150
2012002640,1,1,0,7.4,40,250,0,0.88,0,0,150
2013005784,1,1,0,7.4,40,250,0,0.88,0,0,150
2015007233,1,1,0,7.4,30,250,0,0.88,0,0,150
2014001594,1,1,0,7.4,30,250,0,0.88,0,0,150
2012008984,1,1,0,7.4,24,250,0,0.88,0,0,150
2013001874,1,1,0,7.4,60,250,0,0.88,0,0,150
2013000765,1,1,0,7.4,30,250,0,0.88,0,0,150
2016000315,1,1,0,7.4,60,250,0,0.88,0,0,150
2016007896,1,1,0,7.4,24,250,0,0.88,0,0,150
2012000544,1,1,0,7.4,75,250,0,0.88,0,0,150
2015004626,1,1,0,7.4,40,250,0,0.88,0,0,150
2016000517,1,1,0,7.4,40,250,0,0.88,0,0,150
2016007355,1,1,0,7.4,24,250,0,0.88,0,0,150
2012008967,1,1,0,7.4,24,250,0,0.88,0,0,150
2016001810,1,1,0,7.4,24,250,0,0.88,0,0,150
2012009692,1,1,0,7.4,75,250,0,0.88,0,0,150
2014001358,1,1,0,7.4,24,250,0,0.88,0,0,150
2014002701,1,1,0,7.4,30,250,0,0.88,0,0,150
2015006207,1,1,0,7.4,24,250,0,0.88,0,0,150
2016000498,1,1,0,7.4,30,250,0,0.88,0,0,150
2014004928,1,1,0,7.4,75,250,0,0.88,0,0,150
2015000443,1,1,0,7.4,40,250,0,0.88,0,0,150
2012000450,1,1,0,7.4,40,250,0,0.88,0,0,150
2013000676,1,1,0,7.4,40,250,0,0.88,0,0,150
2013000672,1,1,0,7.4,40,250,0,0.88,0,0,150
2012000150,1,1,0,7.4,24,250,0,0.88,0,0,150
2012002766,1,1,0,7.4,40,250,0,0.88,0,0,150
2015002481,1,1,0,7.4,30,250,0,0.88,0,0,150
2016000764,1,1,0,7.4,24,250,0,0.88,0,0,150
2016008975,1,1,0,7.4,40,250,0,0.88,0,0,150
2015000728,1,1,0,7.4,24,250,0,0.88,0,0,150
2013007331,1,1,0,7.4,40,250,0,0.88,0,0,150
2013009128,1,1,0,7.4,40,250,0,0.88,0,0,150
2015003260,1,1,0,7.4,40,250,0,0.88,0,0,150
2015009264,1,1,0,7.4,40,250,0,0.88,0,0,150
2012000543,1,1,0,7.4,40,250,0,0.88,0,0,150
2012004438,1,1,0,7.4,30,250,0,0.88,0,0,150
2013008281,1,1,0,7.4,24,250,0,0.88,0,0,150
2013004017,1,1,0,7.4,75,250,0,0.88,0,0,150
2016005092,1,1,0,7.4,40,250,0,0.88,0,0,150
2014007603,1,1,0,7.4,24,250,0,0.88,0,0,150
2014000867,1,1,0,7.4,24,250,0,0.88,0,0,150
2012000571,1,1,0,7.4,24,250,0,0.88,0,0,150
2014007890,1,1,0,7.4,75,250,0,0.88,0,0,150
2012005363,1,1,0,7.4,75,250,0,0.88,0,0,150
2014000486,1,1,0,7.4,24,250,0,0.88,0,0,150
2016004784,1,1,0,7.4,30,250,0,0.88,0,0,150
2016002412,1,1,0,7.4,24,250,0,0.88,0,0,150
2016006137,1,1,0,7.4,75,250,0,0.88,0,0,150
2015007528,1,1,0,7.4,60,250,0,0.88,0,0,150
2015007536,1,1,0,7.4,24,250,0,0.88,0,0,150
2015007543,1,1,0,7.4,40,250,0,0.88,0,0,150
2015004048,1,1,0,7.4,24,250,0,0.88,0,0,150
2016009169,1,1,0,7.4,40,250,0,0.88,0,0,150
2015003665,1,1,0,7.4,24,250,0,0.88,0,0,150
2016000481,1,1,0,7.4,75,250,0,0.88,0,0,150
2012006735,1,1,0,7.4,24,250,0,0.88,0,0,150
2012008448,1,1,0,7.4,24,250,0,0.88,0,0,150
2014006581,1,1,0,7.4,24,250,0,0.88,0,0,150
2013002216,1,1,0,7.4,30,250,0,0.88,0,0,150
2014008007,1,1,0,7.4,75,250,0,0.88,0,0,150
2014008035,1,1,0,7.4,60,250,0,0.88,0,0,150
2013000804,1,1,0,7.4,30,250,0,0.88,0,0,150
2012007124,1,1,0,7.4,40,250,0,0.88,0,0,150
2012007130,1,1,0,7.4,30,250,0,0.88,0,0,150
2016008651,1,1,0,7.4,75,250,0,0.88,0,0,150
2014008224,1,1,0,7.4,24,250,0,0.88,0,0,150
2016009174,1,1,0,7.4,40,250,0,0.88,0,0,150
2014005609,1,1,0,7.4,40,250,0,0.88,0,0,150
2015001992,1,1,0,7.4,30,250,0,0.88,0,0,150
2013007592,1,1,0,7.4,60,250,0,0.88,0,0,150
2014008259,1,1,0,7.4,60,250,0,0.88,0,0,150
2012002759,1,1,0,7.4,40,250,0,0.88,0,0,150
2016000090,1,1,0,7.4,40,250,0,0.88,0,0,150
2013000990,1,1,0,7.4,24,250,0,0.88,0,0,150
2015003190,1,1,0,7.4,60,250,0,0.88,0,0,150
2014001423,1,1,0,7.4,60,250,0,0.88,0,0,150
2016003681,1,1,0,7.4,75,250,0,0.88,0,0,150
2013004707,1,1,0,7.4,75,250,0,0.88,0,0,150
2013000233,1,1,0,7.4,75,250,0,0.88,0,0,150
2014001500,1,1,0,7.4,24,250,0,0.88,0,0,150
2014001829,1,1,0,7.4,24,250,0,0.88,0,0,150
2016000045,1,1,0,7.4,24,250,0,0.88,0,0,150
2015007670,1,1,0,7.4,75,250,0,0.88,0,0,150
2014002719,1,1,0,7.4,60,250,0,0.88,0,0,150
2016004693,1,1,0,7.4,60,250,0,0.88,0,0,150
2012001812,1,1,0,7.4,24,250,0,0.88,0,0,150
2013007116,1,1,0,7.4,30,250,0,0.88,0,0,150
2014001108,1,1,0,7.4,30,250,0,0.88,0,0,150
2016004624,1,1,0,7.4,24,250,0,0.88,0,0,150
2012002354,1,1,0,7.4,24,250,0,0.88,0,0,150
2012003137,1,1,0,7.4,24,250,0,0.88,0,0,150
2015004604,1,1,0,7.4,30,250,0,0.88,0,0,150
2012009789,1,1,0,7.4,40,250,0,0.88,0,0,150
2015000238,1,1,0,7.4,60,250,0,0.88,0,0,150
2014001018,1,1,0,7.4,60,250,0,0.88,0,0,150
2012003849,1,1,0,7.4,24,250,0,0.88,0,0,150
2016001897,1,1,0,7.4,75,250,0,0.88,0,0,150
2016005002,1,1,0,7.4,60,250,0,0.88,0,0,150
2016006074,1,1,0,7.4,40,250,0,0.88,0,0,150
2015005998,1,1,0,7.4,60,250,0,0.88,0,0,150
2014001047,1,1,0,7.4,60,250,0,0.88,0,0,150
2013004388,1,1,0,7.4,60,250,0,0.88,0,0,150
2012009715,1,1,0,7.4,30,250,0,0.88,0,0,150
2015000487,1,1,0,7.4,24,250,0,0.88,0,0,150
2013003539,1,1,0,7.4,75,250,0,0.88,0,0,150
2016000779,1,1,0,7.4,75,250,0,0.88,0,0,150
2015004491,1,1,0,7.4,75,250,0,0.88,0,0,150
2016002515,1,1,0,7.4,60,250,0,0.88,0,0,150
2016002407,1,1,0,7.4,24,250,0,0.88,0,0,150
2016002440,1,1,0,7.4,60,250,0,0.88,0,0,150
2012001204,1,1,0,7.4,75,250,0,0.88,0,0,150
2015004578,1,1,0,7.4,30,250,0,0.88,0,0,150
2016005839,1,1,0,7.4,24,250,0,0.88,0,0,150
2015004284,1,1,0,7.4,60,250,0,0.88,0,0,150
2014007734,1,1,0,7.4,24,250,0,0.88,0,0,150
2015004627,1,1,0,7.4,24,250,0,0.88,0,0,150
2014002662,1,1,0,7.4,75,250,0,0.88,0,0,150
2014002663,1,1,0,7.4,40,250,0,0.88,0,0,150
2012004319,1,1,0,7.4,75,250,0,0.88,0,0,150
2015007071,1,1,0,7.4,30,250,0,0.88,0,0,150
2014007383,1,1,0,7.4,24,250,0,0.88,0,0,150
2013005655,1,1,0,7.4,40,250,0,0.88,0,0,150
2015005477,1,1,0,7.4,24,250,0,0.88,0,0,150
2015003850,1,1,0,7.4,60,250,0,0.88,0,0,150
2012001668,1,1,0,7.4,60,250,0,0.88,0,0,150
2012009664,1,1,0,7.4,40,250,0,0.88,0,0,150
2012004791,1,1,0,7.4,40,250,0,0.88,0,0,150
2014000636,1,1,0,7.4,24,250,0,0.88,0,0,150
2013008267,1,1,0,7.4,40,250,0,0.88,0,0,150
2015006902,1,1,0,7.4,75,250,0,0.88,0,0,150
2012007560,1,1,0,7.4,24,250,0,0.88,0,0,150
2014000373,1,1,0,7.4,60,250,0,0.88,0,0,150
2016008645,1,1,0,7.4,24,250,0,0.88,0,0,150
2016005008,1,1,0,7.4,75,250,0,0.88,0,0,150
2015008519,1,1,0,7.4,60,250,0,0.88,0,0,150
2016005195,1,1,0,7.4,75,250,0,0.88,0,0,150
2015007412,1,1,0,7.4,24,250,0,0.88,0,0,150
2013008344,1,1,0,7.4,24,250,0,0.88,0,0,150
2012009984,1,1,0,7.4,30,250,0,0.88,0,0,150
2013009034,1,1,0,7.4,24,250,0,0.88,0,0,150
2012002680,1,1,0,7.4,24,250,0,0.88,0,0,150
2012004423,1,1,0,7.4,24,250,0,0.88,0,0,150
2012000115,1,1,0,7.4,60,250,0,0.88,0,0,150
2014000557,1,1,0,7.4,24,250,0,0.88,0,0,150
2015008167,1,1,0,7.4,24,250,0,0.88,0,0,150
2015004394,1,1,0,7.4,40,250,0,0.88,0,0,150
2016004860,1,1,0,7.4,60,250,0,0.88,0,0,150
2014000505,1,1,0,7.4,30,250,0,0.88,0,0,150
2012009160,1,1,0,7.4,60,250,0,0.88,0,0,150
2013003599,1,1,0,7.4,30,250,0,0.88,0,0,150
2016000020,1,1,0,7.4,75,250,0,0.88,0,0,150
2014001213,1,1,0,7.4,30,250,0,0.88,0,0,150
2015001749,1,1,0,7.4,24,250,0,0.88,0,0,150
2012005950,1,1,0,7.4,24,250,0,0.88,0,0,150
2014000924,1,1,0,7.4,30,250,0,0.88,0,0,150
2012006875,1,1,0,7.4,24,250,0,0.88,0,0,150
2016006415,1,1,0,7.4,24,250,0,0.88,0,0,150
2014001161,1,1,0,7.4,30,250,0,0.88,0,0,150
2016005874,1,1,0,7.4,24,250,0,0.88,0,0,150
2012001960,1,1,0,7.4,75,250,0,0.88,0,0,150
2016007943,1,1,0,7.4,75,250,0,0.88,0,0,150
2013000980,1,1,0,7.4,24,250,0,0.88,0,0,150
2016002540,1,1,0,7.4,75,250,0,0.88,0,0,150
2012000664,1,1,0,7.4,24,250,0,0.88,0,0,150
2014008236,1,1,0,7.4,60,250,0,0.88,0,0,150
2014000043,1,1,0,7.4,60,250,0,0.88,0,0,150
2014001218,1,1,0,7.4,40,250,0,0.88,0,0,150
2014000042,1,1,0,7.4,30,250,0,0.88,0,0,150
2016000530,1,1,0,7.4,60,250,0,0.88,0,0,150
2013000164,1,1,0,7.4,30,250,0,0.88,0,0,150
2013007220,1,1,0,7.4,24,250,0,0.88,0,0,150
2014000677,1,1,0,7.4,75,250,0,0.88,0,0,150
2013001807,1,1,0,7.4,40,250,0,0.88,0,0,150
2014004648,1,1,0,7.4,30,250,0,0.88,0,0,150
2012008171,1,1,0,7.4,75,250,0,0.88,0,0,150
2014002740,1,1,0,7.4,75,250,0,0.88,0,0,150
2016000351,1,1,0,7.4,40,250,0,0.88,0,0,150
2013007855,1,1,0,7.4,40,250,0,0.88,0,0,150
2014003594,1,1,0,7.4,40,250,0,0.88,0,0,150
2012005466,1,1,0,7.4,40,250,0,0.88,0,0,150
2013005656,1,1,0,7.4,60,250,0,0.88,0,0,150
2013007543,1,1,0,7.4,30,250,0,0.88,0,0,150
2016007625,1,1,0,7.4,75,250,0,0.88,0,0,150
2013007927,1,1,0,7.4,60,250,0,0.88,0,0,150
2015008959,1,1,0,7.4,24,250,0,0.88,0,0,150
2014007892,1,1,0,7.4,24,250,0,0.88,0,0,150
2012005853,1,1,0,7.4,24,250,0,0.88,0,0,150
2016000547,1,1,0,7.4,75,250,0,0.88,0,0,150
2014000839,1,1,0,7.4,30,250,0,0.88,0,0,150
2016006378,1,1,0,7.4,24,250,0,0.88,0,0,150
2016008339,1,1,0,7.4,30,250,0,0.88,0,0,150
2016008338,1,1,0,7.4,24,250,0,0.88,0,0,150
2014004625,1,1,0,7.4,40,250,0,0.88,0,0,150
2013003427,1,1,0,7.4,24,250,0,0.88,0,0,150
2014002271,1,1,0,7.4,30,250,0,0.88,0,0,150
2012001959,1,1,0,7.4,30,250,0,0.88,0,0,150
2015006819,1,1,0,7.4,40,250,0,0.88,0,0,150
2012008673,1,1,0,7.4,75,250,0,0.88,0,0,150
2012000306,1,1,0,7.4,30,250,0,0.88,0,0,150
2012003076,1,1,0,7.4,60,250,0,0.88,0,0,150
2015006625,1,1,0,7.4,60,250,0,0.88,0,0,150
2016007884,1,1,0,7.4,30,250,0,0.88,0,0,150
2014001171,1,1,0,7.4,40,250,0,0.88,0,0,150
2012008674,1,1,0,7.4,60,250,0,0.88,0,0,150
2015006780,1,1,0,7.4,75,250,0,0.88,0,0,150
2016004400,1,1,0,7.4,40,250,0,0.88,0,0,150
2016000975,1,1,0,7.4,24,250,0,0.88,0,0,150
2016006234,1,1,0,7.4,30,250,0,0.88,0,0,150
2016005264,1,1,0,7.4,30,250,0,0.88,0,0,150
2016007970,1,1,0,7.4,24,250,0,0.88,0,0,150
2012006378,1,1,0,7.4,60,250,0,0.88,0,0,150
2016004293,1,1,0,7.4,40,250,0,0.88,0,0,150
2014001256,1,1,0,7.4,24,250,0,0.88,0,0,150
2015006488,1,1,0,7.4,24,250,0,0.88,0,0,150
2013008425,1,1,0,7.4,40,250,0,0.88,0,0,150
2012008917,1,1,0,7.4,40,250,0,0.88,0,0,150
2014001046,1,1,0,7.4,40,250,0,0.88,0,0,150
2015005813,1,1,0,7.4,75,250,0,0.88,0,0,150
2012001213,1,1,0,7.4,24,250,0,0.88,0,0,150
2014000196,1,1,0,7.4,75,250,0,0.88,0,0,150
2012009373,1,1,0,7.4,75,250,0,0.88,0,0,150
2016005921,1,1,0,7.4,40,250,0,0.88,0,0,150
2014002492,1,1,0,7.4,60,250,0,0.88,0,0,150
2016001577,1,1,0,7.4,24,250,0,0.88,0,0,150
2013007092,1,1,0,7.4,24,250,0,0.88,0,0,150
2015005925,1,1,0,7.4,24,250,0,0.88,0,0,150
2015005880,1,1,0,7.4,60,250,0,0.88,0,0,150
2012005980,1,1,0,7.4,24,250,0,0.88,0,0,150
2015005481,1,1,0,7.4,75,250,0,0.88,0,0,150
2013008066,1,1,0,7.4,24,250,0,0.88,0,0,150
2016007550,1,1,0,7.4,40,250,0,0.88,0,0,150
2016004992,1,1,0,7.4,75,250,0,0.88,0,0,150
2014002518,1,1,0,7.4,40,250,0,0.88,0,0,150
2012009390,1,1,0,7.4,60,250,0,0.88,0,0,150
2012003863,1,1,0,7.4,24,250,0,0.88,0,0,150
2012005859,1,1,0,7.4,24,250,0,0.88,0,0,150
2014002536,1,1,0,7.4,24,250,0,0.88,0,0,150
2014000227,1,1,0,7.4,40,250,0,0.88,0,0,150
2013007016,1,1,0,7.4,24,250,0,0.88,0,0,150
2012000444,1,1,0,7.4,30,250,0,0.88,0,0,150
2012009053,1,1,0,7.4,75,250,0,0.88,0,0,150
2015006271,1,1,0,7.4,75,250,0,0.88,0,0,150
2013008897,1,1,0,7.4,30,250,0,0.88,0,0,150
